Air temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Type_H,Type_L,Type_M
-1.2672482709688728,0.46422445383724986,-0.15372179298945268,0.4092475341221299,0,0,1,0
-1.2672482709688728,1.1224306368303025,-1.256460623616803,0.4406688964870675,0,0,1,0
-1.2672482709688728,-0.14935758115627376,-0.45446874679691185,0.47209025885200506,0,1,0,0
-1.2672482709688728,-0.33343219165433086,0.3475231300229793,0.5506436647643491,0,0,0,1
-1.2672482709688728,1.105696581330479,-1.256460623616803,0.5977757083117554,0,0,1,0
-1.2672482709688728,3.2922798333073997,-2.0584525004366943,0.6291970706766931,0,0,1,0
-1.2672482709688728,-0.9191241341481489,0.7485190684329249,0.6606184330416307,0,0,1,0
-1.2672482709688728,0.22436965833978154,-0.35421976219442547,0.6920397954065682,0,0,0,1
-1.2672482709688728,-1.3040074106440864,0.7485190684329249,0.7391718389539746,0,0,1,0
-1.2672482709688728,-0.5007727466525645,0.04677617621552012,0.7705932013189123,0,0,0,1
-0.7707165450191592,-0.07126532215709803,0.1470251608180065,0.8177252448663187,0,1,0,0
-0.7707165450191592,-0.47846067265280007,0.44777211462546573,0.8962786507786626,0,0,0,1
-1.2672482709688728,-0.39479039515368325,-0.35421976219442547,0.943410694326069,0,0,1,0
-0.7707165450191592,-1.2593832626445574,1.049266022240384,0.9748320566910067,0,0,1,0
-1.2672482709688728,-1.331897503143792,1.3500129760478432,1.0062534190559442,0,0,0,1
-1.2672482709688728,0.5980968978358369,0.04677617621552012,1.0533854626033508,0,0,1,0
-1.2672482709688728,0.9774021558318333,-0.6549667160018846,1.0848068249682883,0,0,1,0
-1.2672482709688728,0.8156396193335407,-1.1562116390143167,1.1162281873332258,0,0,1,0
-1.2672482709688728,-0.14935758115627376,-0.053472808386966275,1.1476495496981634,0,0,1,0
-1.2672482709688728,0.40844426883783863,-0.755215700604371,1.179070912063101,0,0,1,0
-1.2672482709688728,0.06260712184148895,-0.15372179298945268,1.2104922744280386,0,1,0,0
-1.2672482709688728,-0.11588947015662703,-0.755215700604371,1.2890456803403827,0,0,1,0
-1.2672482709688728,-0.5063507651525057,0.04677617621552012,1.3204670427053202,0,0,1,0
-1.2672482709688728,0.12396532534084131,0.6482700838304385,1.3518884050702578,0,0,1,0
-1.2672482709688728,-0.28323002515486073,0.1470251608180065,1.3833097674351955,0,0,0,1
-1.2672482709688728,0.8937318783327164,-1.256460623616803,1.4304418109826018,0,0,1,0
-1.2672482709688728,-0.21071578465562613,0.1470251608180065,1.4618631733475393,0,0,1,0
-1.2672482709688728,-0.92470215264809,1.6507599298553024,1.493284535712477,1,0,1,0
-1.2672482709688728,0.9160439523324809,-0.8554646852068575,1.5247058980774146,0,1,0,0
-1.2672482709688728,1.01087026683148,-1.0559626544118303,1.6032593039897587,0,1,0,0
-1.2672482709688728,-0.7852516901495619,0.1470251608180065,1.6818127099021027,0,0,0,1
-1.2672482709688728,-0.8242978196491497,1.1495150068428706,1.728944753449509,0,0,0,1
-1.2672482709688728,-0.004329100157804542,0.04677617621552012,-1.6959837443286894,0,0,0,1
-1.2672482709688728,0.603674916335778,-0.8554646852068575,-1.6488517007812828,0,0,1,0
-1.2672482709688728,-0.3892123766537421,0.44777211462546573,-1.6174303384163453,0,0,0,1
-1.2672482709688728,1.1726328033297726,-1.4569585928217759,-1.5702982948689388,0,0,1,0
-1.2672482709688728,2.544825354315289,-1.958203515834208,-1.5388769325040013,0,0,0,1
-1.2672482709688728,1.1335866738301847,-1.256460623616803,-1.491744888956595,0,0,1,0
-1.2672482709688728,0.13512136234072356,-0.15372179298945268,-1.4603235265916572,0,0,1,0
-1.2672482709688728,0.9718241373318922,-0.755215700604371,-1.4289021642267197,0,0,0,1
-1.2672482709688728,-0.3613222841540365,-0.053472808386966275,-1.3817701206793134,0,0,1,0
-1.2672482709688728,-0.04895324815733353,-0.755215700604371,-1.3503487583143756,0,0,0,1
-1.2672482709688728,-0.3780563396538599,0.6482700838304385,-1.3032167147669693,0,0,1,0
-1.2672482709688728,-0.8410318751489732,0.8487680530354113,-1.2717953524020318,0,0,1,0
-1.2672482709688728,5.071667734788618,-2.6599464080516126,-1.240373990037094,0,0,0,1
-1.2672482709688728,0.2578377693394283,-0.755215700604371,-1.1932419464896877,0,0,1,0
-1.2672482709688728,-0.4449925616531533,0.5480210992279521,-1.1618205841247502,0,0,0,1
-1.2672482709688728,0.029139010841842203,0.04677617621552012,-1.1146885405773437,0,0,1,0
-1.2672482709688728,0.4363343613375443,-0.8554646852068575,-1.0832671782124061,0,0,1,0
-1.2672482709688728,0.31361795433883954,-0.5547177313993983,-1.0518458158474686,0,0,1,0
-1.2672482709688728,-0.7740956531496797,0.44777211462546573,-1.0204244534825309,0,1,0,0
-1.2672482709688728,0.4028662503378975,-0.8554646852068575,-0.9418710475701869,0,0,0,1
-1.2672482709688728,-0.17724767365597938,0.6482700838304385,-0.8947390040227805,0,0,0,1
-1.2672482709688728,0.7542814158341883,-0.9557136698093438,-0.8476069604753741,0,1,0,0
-1.2672482709688728,0.6650331198351304,-0.5547177313993983,-0.7690535545630302,0,0,1,0
-1.2672482709688728,0.469802472337191,-0.35421976219442547,-0.7376321921980925,0,0,1,0
-1.2672482709688728,-0.7852516901495619,0.8487680530354113,-0.7062108298331549,0,0,0,1
-1.2672482709688728,-0.12146748865656815,-0.5547177313993983,-0.6590787862857486,0,0,1,0
-1.2672482709688728,-0.40036841365362436,-0.35421976219442547,-0.6276574239208109,0,0,0,1
-1.2672482709688728,0.15743343634048806,-0.5547177313993983,-0.5805253803734045,0,0,0,1
-1.2672482709688728,-0.09915541465680365,-0.15372179298945268,-0.5333933368259981,0,0,0,1
-1.2672482709688728,0.31919597283878065,-0.35421976219442547,-0.48626129327859174,0,0,1,0
-1.2672482709688728,0.5646287868361901,-0.9557136698093438,-0.4548399309136541,0,1,0,0
-1.2672482709688728,-0.5621309501519169,0.7485190684329249,-0.3762865250013101,0,0,1,0
-1.2672482709688728,-0.7350495236500918,1.550510945252816,-0.3448651626363725,0,0,1,0
-1.2672482709688728,-1.0362625226469124,1.751008914457789,-0.3134438002714349,0,0,1,0
-1.2672482709688728,0.07376315884137119,0.04677617621552012,-0.28202243790649734,0,0,0,1
-1.2672482709688728,0.1685894733403703,-0.15372179298945268,-0.23489039435909093,0,0,0,1
-1.2672482709688728,-0.2776520066549196,-0.053472808386966275,-0.18775835081168452,0,0,1,0
-1.2672482709688728,0.2689938063393105,-0.35421976219442547,-0.15633698844674693,0,1,0,0
-1.2672482709688728,0.46422445383724986,-0.2539707775919391,-0.07778358253440293,0,0,0,1
-1.2672482709688728,0.36382012083830967,-0.15372179298945268,-0.030651538986996525,0,0,1,0
-1.2672482709688728,-0.746205560649974,1.1495150068428706,0.0007698233779410748,0,0,0,1
-1.2672482709688728,-0.7071594311503862,0.24727414542049292,0.047901866925347474,0,0,1,0
-1.2672482709688728,-0.6011770796515048,0.3475231300229793,0.07932322929028507,0,0,1,0
-1.2672482709688728,-0.032219192657510165,-0.2539707775919391,0.11074459165522267,0,0,1,0
-1.2672482709688728,-0.7685176346497385,1.1495150068428706,0.14216595402016027,0,0,0,1
-1.2672482709688728,-0.6402232091510927,1.3500129760478432,0.18929799756756668,0,0,0,1
-1.2672482709688728,1.2005228958294782,-1.0559626544118303,0.23643004111497307,0,0,1,0
-1.2672482709688728,1.2005228958294782,-1.3567096082192895,0.26785140347991065,0,0,1,0
-1.2672482709688728,5.718717880781789,-2.760195392654099,0.29927276584484824,1,0,1,0
-1.2672482709688728,0.04029504784172445,0.04677617621552012,0.3306941282097859,0,0,1,0
-1.2672482709688728,-1.1366668556458528,0.8487680530354113,0.3621154905747235,0,0,1,0
-1.2672482709688728,1.6913885238242972,-1.256460623616803,0.39353685293966106,0,0,0,1
-1.2672482709688728,0.966246118831951,-1.3567096082192895,0.4406688964870675,0,0,1,0
-1.2672482709688728,-0.6960033941505039,0.5480210992279521,0.47209025885200506,0,0,0,1
-1.2672482709688728,-1.2259151516449107,1.049266022240384,0.5192223023994115,0,0,1,0
-1.2672482709688728,-1.6163764466407893,2.051755868265248,0.5506436647643491,0,0,1,0
-1.2672482709688728,-0.46730463565291785,0.8487680530354113,0.5820650271292866,0,0,1,0
-1.2672482709688728,-0.7294715051501507,1.4502619606503298,0.6134863894942243,0,0,0,1
-1.2672482709688728,-0.4394145431532122,0.6482700838304385,0.6606184330416307,0,0,1,0
-1.2672482709688728,-0.26649596965503736,-0.15372179298945268,0.6920397954065682,0,0,1,0
-1.2672482709688728,-0.2720739881549785,0.3475231300229793,0.7234611577715059,0,0,0,1
-1.2672482709688728,-1.0529965781467359,1.2497639914453569,0.7705932013189123,0,0,0,1
-1.2672482709688728,-0.06010928515721578,-0.053472808386966275,0.8177252448663187,0,0,1,0
-1.2672482709688728,0.17974551034025255,-0.2539707775919391,0.8491466072312562,0,0,1,0
-1.2672482709688728,-0.2720739881549785,0.24727414542049292,0.8805679695961939,0,0,1,0
-1.2672482709688728,1.3120832658283008,-1.1562116390143167,0.9119893319611314,0,0,0,1
-1.2672482709688728,-0.20513776615568502,0.3475231300229793,0.9591213755085378,0,1,0,0
-1.2672482709688728,-0.8187198011492086,0.9490170376378977,1.0376747814208818,0,0,1,0
-1.2672482709688728,3.1305172968091073,-2.3591994542441532,1.0690961437858195,0,0,1,0
-1.2672482709688728,1.0220263038313622,-0.9557136698093438,1.100517506150757,0,0,1,0
-1.2672482709688728,0.7765934898339528,-0.755215700604371,1.1319388685156946,0,0,1,0
-1.2672482709688728,-1.4825040026422025,1.9515068836627616,1.1633602308806323,0,0,1,0
-1.2672482709688728,-1.3486315586436155,0.5480210992279521,1.1947815932455699,0,0,1,0
-1.2672482709688728,-1.0529965781467359,1.751008914457789,1.2262029556105074,0,0,1,0
-1.2672482709688728,-0.5565529316519758,1.1495150068428706,1.2576243179754452,0,0,1,0
-1.2672482709688728,0.34150804683854513,0.24727414542049292,1.2890456803403827,0,0,0,1
-1.2672482709688728,-0.5844430241516815,0.44777211462546573,1.336177723887789,0,0,0,1
-1.2672482709688728,-0.4449925616531533,0.1470251608180065,1.3833097674351955,0,0,1,0
-1.2672482709688728,-0.3724783211539187,0.44777211462546573,1.414731129800133,0,0,0,1
-1.2672482709688728,-0.612333116651387,0.44777211462546573,1.4618631733475393,0,0,1,0
-1.2672482709688728,-0.8410318751489732,0.8487680530354113,1.493284535712477,0,0,1,0
-1.2672482709688728,0.1909015473401348,-0.5547177313993983,1.5247058980774146,0,0,1,0
-1.2672482709688728,0.27457182483925163,-0.755215700604371,1.5561272604423522,0,0,1,0
-1.2672482709688728,-0.1549355996562149,0.24727414542049292,1.58754862280729,0,0,1,0
-1.2672482709688728,-0.24418389565527288,-0.2539707775919391,1.6189699851722275,0,0,1,0
-1.2672482709688728,-0.8075637641493264,1.049266022240384,1.650391347537165,0,0,1,0
-1.2672482709688728,3.4149962403061043,-2.258950469641667,-1.6959837443286894,0,0,1,0
-1.2672482709688728,-0.21071578465562613,-0.15372179298945268,-1.6645623819637516,0,0,0,1
-1.2672482709688728,-1.3263194846438509,-0.053472808386966275,-1.6174303384163453,0,0,0,1
-1.2672482709688728,0.6594551013351893,-0.8554646852068575,-1.5702982948689388,0,0,0,1
-1.2672482709688728,-1.147822892645735,1.550510945252816,-1.5231662513215325,0,0,1,0
-1.2672482709688728,-0.3055420991546252,0.3475231300229793,-1.491744888956595,0,0,1,0
-1.2672482709688728,-0.6067550981514459,0.5480210992279521,-1.4603235265916572,0,0,1,0
-1.2672482709688728,0.7040792493347182,-1.1562116390143167,-1.4289021642267197,0,0,0,1
-1.2672482709688728,-0.21071578465562613,0.44777211462546573,-1.3817701206793134,0,0,1,0
-1.2672482709688728,-0.23860587715533174,0.24727414542049292,-1.3503487583143756,0,0,0,1
-1.2672482709688728,0.31361795433883954,-0.35421976219442547,-1.3032167147669693,0,0,0,1
-1.2672482709688728,-1.8450752051383754,2.252253837470221,-1.2560846712195628,0,0,1,0
-1.2672482709688728,0.31919597283878065,-0.2539707775919391,-1.2246633088546253,0,0,1,0
-1.2672482709688728,-0.517506802152388,0.1470251608180065,-1.1932419464896877,0,0,1,0
-1.2672482709688728,-0.40594643215356546,-0.053472808386966275,-1.1618205841247502,0,0,0,1
-1.2672482709688728,1.7248566348239438,-1.6574565620267487,-1.1146885405773437,0,0,0,1
-1.2672482709688728,-0.3055420991546252,0.44777211462546573,-1.0675564970299374,0,0,0,1
-1.2672482709688728,-0.25533993265515514,0.1470251608180065,-1.0204244534825309,0,0,1,0
-1.2672482709688728,-0.19398172915580275,-0.35421976219442547,-0.9890030911175933,0,0,1,0
-1.2672482709688728,-0.004329100157804542,-0.15372179298945268,-0.9575817287526557,0,0,1,0
-1.2672482709688728,-1.103198744646206,1.2497639914453569,-0.9261603663877181,0,0,1,0
-1.2672482709688728,-0.021063155657627914,-0.5547177313993983,-0.8947390040227805,0,0,0,1
-1.2672482709688728,-0.835453856649032,-0.053472808386966275,-0.8476069604753741,0,0,1,0
-1.2672482709688728,-0.8131417826492675,0.6482700838304385,-0.8161855981104366,0,1,0,0
-1.2672482709688728,-0.7796736716496208,2.1520048528677345,-0.7376321921980925,1,0,1,0
-1.2672482709688728,-0.3892123766537421,0.5480210992279521,-0.7062108298331549,0,1,0,0
-1.2672482709688728,0.2411037138396049,-0.2539707775919391,-0.6276574239208109,0,0,1,0
-1.2672482709688728,1.4180656173271822,-1.3567096082192895,-0.5962360615558733,0,0,1,0
-1.2672482709688728,-0.48403869115274123,-0.053472808386966275,-0.5648146991909357,0,0,1,0
-1.2672482709688728,-0.9079680971482667,1.9515068836627616,-0.5333933368259981,0,0,0,1
-1.2672482709688728,0.07376315884137119,0.44777211462546573,-0.48626129327859174,0,0,1,0
-1.2672482709688728,0.46422445383724986,-0.2539707775919391,-0.4548399309136541,0,0,1,0
-1.2672482709688728,-0.6681133016507983,0.1470251608180065,-0.4234185685487165,0,0,0,1
-1.2672482709688728,-0.5509749131520347,0.6482700838304385,-0.3762865250013101,0,1,0,0
-1.2672482709688728,0.5813628423360134,-0.8554646852068575,-0.2977331190889661,0,0,0,1
-1.2672482709688728,-0.160513618156156,-0.35421976219442547,-0.25060107554155975,0,0,1,0
-1.2672482709688728,-0.39479039515368325,0.6482700838304385,-0.21917971317662213,0,0,1,0
-1.2672482709688728,-0.612333116651387,1.751008914457789,-0.18775835081168452,0,0,1,0
-1.2672482709688728,-0.33901021015427196,0.7485190684329249,-0.15633698844674693,0,1,0,0
-1.2672482709688728,-1.465769947142379,1.3500129760478432,-0.07778358253440293,0,0,1,0
-1.2672482709688728,-0.294386062154743,0.24727414542049292,-0.046362220169465326,0,0,1,0
-1.2672482709688728,-0.35016624715415423,0.24727414542049292,-0.014940857804527726,0,0,1,0
-1.2672482709688728,-0.6011770796515048,0.24727414542049292,0.016480504560409875,0,1,0,0
-1.2672482709688728,-0.7629396161497974,0.04677617621552012,0.09503391047275388,0,0,1,0
-1.2672482709688728,-0.5900210426516226,0.3475231300229793,0.12645527283769148,0,0,1,0
-1.2672482709688728,7.447903615763537,-3.56218726947399,0.15787663520262907,1,0,1,0
-1.2672482709688728,-0.1549355996562149,-0.45446874679691185,0.18929799756756668,0,0,1,0
-1.2672482709688728,-0.4617266171529767,0.24727414542049292,0.22071935993250427,0,0,0,1
-1.2672482709688728,0.06260712184148895,0.1470251608180065,0.26785140347991065,0,0,1,0
-1.2672482709688728,3.587914813804279,-2.3591994542441532,0.29927276584484824,0,0,1,0
-1.2672482709688728,0.4474903983374265,-0.8554646852068575,0.3306941282097859,0,0,1,0
-1.2672482709688728,0.2634157878393694,-0.755215700604371,0.3621154905747235,0,0,0,1
-1.2672482709688728,-0.22187182165550837,0.44777211462546573,0.4092475341221299,0,1,0,0
-1.2672482709688728,-0.6681133016507983,0.24727414542049292,0.4878009400344739,0,1,0,0
-1.2672482709688728,-0.23302785865539064,0.1470251608180065,0.5663543459468179,0,0,0,1
-1.2672482709688728,-0.10473343315674477,-0.2539707775919391,0.6134863894942243,0,0,0,1
-1.2672482709688728,-0.33901021015427196,0.9490170376378977,0.6606184330416307,0,0,1,0
-1.2672482709688728,-0.8856560231485021,0.1470251608180065,0.6920397954065682,0,0,1,0
-1.2672482709688728,0.17416749184031144,-0.2539707775919391,0.7234611577715059,0,0,1,0
-1.2672482709688728,-0.39479039515368325,0.1470251608180065,0.7548825201364434,0,1,0,0
-1.2672482709688728,1.641186357324827,-1.757705546629235,0.8334359260487875,0,0,1,0
-1.2672482709688728,-1.2036030776451463,1.751008914457789,0.8648572884137251,0,0,0,1
-1.2672482709688728,0.24668173233954604,-0.755215700604371,0.9119893319611314,0,0,1,0
-1.2672482709688728,0.09607523284113569,-0.053472808386966275,0.943410694326069,0,0,0,1
-1.2672482709688728,0.051451084841606695,-0.2539707775919391,0.9905427378734755,0,0,1,0
-1.2672482709688728,-1.198025059145205,1.6507599298553024,1.021964100238413,0,0,1,0
-1.2672482709688728,0.16301145484042917,-0.6549667160018846,1.0533854626033508,0,0,1,0
-1.2672482709688728,0.8156396193335407,-0.9557136698093438,1.0848068249682883,0,0,0,1
-1.2672482709688728,0.2411037138396049,-0.45446874679691185,1.1319388685156946,0,0,0,1
-1.2672482709688728,-0.42268048765338884,-0.45446874679691185,1.179070912063101,0,0,0,1
-1.2672482709688728,0.25225975083948715,0.24727414542049292,1.2262029556105074,0,0,1,0
-1.2672482709688728,-1.0697306336465593,1.550510945252816,1.2576243179754452,0,0,0,1
-1.2672482709688728,-0.4449925616531533,-0.2539707775919391,1.3047563615228515,0,0,1,0
-1.2672482709688728,-0.6625352831508572,0.5480210992279521,1.336177723887789,0,0,1,0
-1.2672482709688728,-0.7517835791499151,0.3475231300229793,1.3675990862527267,0,0,1,0
-1.2672482709688728,-0.383634358153801,-0.15372179298945268,1.3990204486176643,0,0,1,0
-1.2672482709688728,-1.1868690221453229,0.9490170376378977,1.4304418109826018,0,0,1,0
-1.2672482709688728,-0.4449925616531533,0.9490170376378977,1.4618631733475393,0,1,0,0
-1.2672482709688728,-0.04895324815733353,0.04677617621552012,1.5404165792598834,0,0,0,1
-1.2672482709688728,-0.18840371065586164,-0.053472808386966275,1.58754862280729,0,0,1,0
-1.2672482709688728,0.4028662503378975,-0.9557136698093438,1.6189699851722275,0,0,1,0
-1.2672482709688728,-0.1326235256564504,-0.45446874679691185,1.650391347537165,0,0,1,0
-1.2672482709688728,1.4794238208265345,-1.256460623616803,1.6818127099021027,0,0,0,1
-1.2672482709688728,-0.41710246915344773,0.6482700838304385,1.728944753449509,0,0,0,1
-1.2672482709688728,-0.8298758381490909,0.3475231300229793,1.7760767969969153,0,0,1,0
-1.2672482709688728,-0.5398188761521524,0.8487680530354113,-1.6959837443286894,0,0,0,1
-1.2672482709688728,-0.05453126665727466,0.1470251608180065,-1.6488517007812828,0,0,0,1
-1.2672482709688728,0.39728823183795636,-0.45446874679691185,-1.6017196572338765,0,0,1,0
-1.2672482709688728,0.02356099234190108,-0.5547177313993983,-1.5702982948689388,0,0,1,0
-1.2672482709688728,-0.5230848206523291,0.8487680530354113,-1.5388769325040013,0,1,0,0
-1.2672482709688728,1.9758674673212946,-1.5572075774242622,-1.4603235265916572,0,0,1,0
-1.2672482709688728,-0.6904253756505628,0.1470251608180065,-1.4289021642267197,0,0,0,1
-1.2672482709688728,0.1406993808406647,-0.2539707775919391,-1.3817701206793134,0,0,1,0
-1.2672482709688728,-0.33343219165433086,-0.053472808386966275,-1.3503487583143756,0,0,1,0
-1.2672482709688728,-0.6290671721512104,0.44777211462546573,-1.318927395949438,0,0,1,0
-1.2672482709688728,-0.6179111351513282,-0.15372179298945268,-1.2875060335845006,0,0,1,0
-1.2672482709688728,0.45306841683736765,-0.6549667160018846,-1.2560846712195628,0,0,1,0
-1.2672482709688728,0.9829801743317744,-1.1562116390143167,-1.2246633088546253,0,0,1,0
